t,M(t)
0.0,1.0
1.0000000000000007,0.9537716421888786
2.0000000000000013,0.8535465468493577
2.999999999999891,0.7355176995532204
3.999999999999781,0.6168379166057597
4.999999999999671,0.5057052511429556
5.999999999999561,0.4063730539831784
6.999999999999451,0.32135299482920593
7.999999999999341,0.25237775484337976
8.999999999999675,0.20070890819030676
10.000000000000009,0.16672868279496322
