t,M(t)
0.0,1.0
1.0000000000000007,0.9491288221936132
2.0000000000000013,0.8514096297831237
2.999999999999891,0.7478702054637751
3.999999999999781,0.6519742023799012
4.999999999999671,0.5675550310411237
5.999999999999561,0.49504311553087604
6.999999999999451,0.4336533929306813
7.999999999999341,0.38220741861694396
8.999999999999675,0.33945257048249355
10.000000000000009,0.3041844430233762
