t,M(t)
0.0,1.0
1.0000000000000007,0.9492608678670348
2.0000000000000013,0.85096212609059
2.999999999999891,0.7462143430004178
3.999999999999781,0.6487893386934132
4.999999999999671,0.5626870893848085
5.999999999999561,0.4884075693240212
6.999999999999451,0.4251877059938167
7.999999999999341,0.37185484441700517
8.999999999999675,0.3271638034130004
10.000000000000009,0.28992734045954865
