t,M(t)
0.0,1.0
1.0000000000000007,0.9495671113371
2.0000000000000013,0.8676238400683125
2.999999999999891,0.7925914080026067
3.999999999999781,0.7309327739975151
4.999999999999671,0.6820028593306299
5.999999999999561,0.6437443077550725
6.999999999999451,0.6140733305763373
7.999999999999341,0.5911930344041826
8.999999999999675,0.5736276332315198
10.000000000000009,0.5601894977816412
