t,M(t)
0.0,1.0
1.0000000000000007,0.9482406676131222
2.0000000000000013,0.8806664921804132
2.999999999999891,0.829272701713446
3.999999999999781,0.7928985093777334
4.999999999999671,0.7672373883609184
5.999999999999561,0.7488214174547737
6.999999999999451,0.7352747692427261
7.999999999999341,0.7250351834785147
8.999999999999675,0.7170819097204837
10.000000000000009,0.7107428293921328
