t,M(t)
0.0,1.0
1.0000000000000007,0.9497846553405183
2.0000000000000013,0.8786226369409338
2.999999999999891,0.8195284514182141
3.999999999999781,0.7741535877953926
4.999999999999671,0.7398616344209312
5.999999999999561,0.7139501282004301
6.999999999999451,0.6942810433000193
7.999999999999341,0.6792563847174112
8.999999999999675,0.6676963124088491
10.000000000000009,0.6587296169136284
